page_id,credited_authors,short_title,printers,publishers,place_of_publication,year_of_publication,handle
1594_beyer_quaestiones_1550_p101.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p102.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p133.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p134.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p135.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p144.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p147.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p148.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p153.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p154.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p155.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p156.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p157.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p158.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p159.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p160.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p161.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p169.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p183.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p184.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p187.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p77.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p78.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p85.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p86.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p87.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p88.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1594_beyer_quaestiones_1550_p89.jpg,"Sacrobosco, Johannes de;Beyer, Hartmann",Quaestiones novae in libellum de sphaera Johannis de Sacro Bosco,Heirs of Peter I. Seitz,Heirs of Peter I. Seitz,Wittenberg,1550,hdl.handle.net/21.11103/sphaera.101121
1624_sacrobosco_textus_1494_p11.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p14.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p15.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p20.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p21.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p22.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p23.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p26.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p33.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p34.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p35.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p36.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p37.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1624_sacrobosco_textus_1494_p44.jpg,"Sacrobosco, Johannes de",Textus De Sphera Iohannis de Sacrobosco,"Hopyl, Wolfgang","Hopyl, Wolfgang",Paris,1494,hdl.handle.net/21.11103/sphaera.101126
1626_sacrobosco_opusculum_1494_p77.jpg,"Sacrobosco, Johannes de",Opusculum Iohannis de Sacro Busto spericum,"Landsberg, Martin","Landsberg, Martin",Leipzig,1494,hdl.handle.net/21.11103/sphaera.100271
1632_sacrobosco_opusculum_1498_p78.jpg,"Sacrobosco, Johannes de",Opusculum Johannis de sacro busto spericum,"Stöckel, Wolfgang","Stöckel, Wolfgang",Leipzig,1498,hdl.handle.net/21.11103/sphaera.100887
1638_sacrobosco_opusculum_1502_p73.jpg,"Sacrobosco, Johannes de",Opusculum Johannis de sacrobusto spericum,"Landsberg, Martin","Landsberg, Martin",Leipzig,1498,hdl.handle.net/21.11103/sphaera.100918
1640_sacrobosco_introductorium_1503_p107.jpg,"Sacrobosco, Johannes de",Astronomice sciencie sphaericum introductorium Ioannis de sacro busto,"Stöckel, Wolfgang","Stöckel, Wolfgang",Leipzig,1503,hdl.handle.net/21.11103/sphaera.100893
1640_sacrobosco_introductorium_1503_p25.jpg,"Sacrobosco, Johannes de",Astronomice sciencie sphaericum introductorium Ioannis de sacro busto,"Stöckel, Wolfgang","Stöckel, Wolfgang",Leipzig,1503,hdl.handle.net/21.11103/sphaera.100893
1642_sacrobosco_opus_1508_p34.jpg,"Sacrobosco, Johannes de",Opus sphericum magistri Ioannis de Sacro busto,Heirs of Heinrich Quentell,Heirs of Heinrich Quentell,Cologne,1508,hdl.handle.net/21.11103/sphaera.100183
1646_torre_tractado_1510_p46.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p47.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p48.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p49.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p50.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p52.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p53.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p54.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p55.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p56.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p57.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p58.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p59.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p60.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p61.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p62.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p63.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p64.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p65.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p66.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p67.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p68.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p69.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p70.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p71.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p72.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p73.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p74.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1646_torre_tractado_1510_p75.jpg,"Sacrobosco, Johannes de",Tractado da Spera do mundo,"Gaillard, German","Gaillard, German",Lisbon,1510,hdl.handle.net/21.11103/sphaera.100048
1656_fine_opusculum_1516_p23.jpg,"Sacrobosco, Johannes de",Mundiales sphere opusculum Ioannis de Sacro Busto,"Quignon, Vincent","Chaudière, Regnault",Paris,1516,hdl.handle.net/21.11103/sphaera.100991
1656_fine_opusculum_1516_p31.jpg,"Sacrobosco, Johannes de",Mundiales sphere opusculum Ioannis de Sacro Busto,"Quignon, Vincent","Chaudière, Regnault",Paris,1516,hdl.handle.net/21.11103/sphaera.100991
1659_sacrobosco_sphera_1518_p150.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p157.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p162.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p166.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p167.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p168.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p169.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p171.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p173.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p174.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p175.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p176.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p177.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p178.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p180.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p181.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p333.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p336.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
1659_sacrobosco_sphera_1518_p338.jpg,"Theodosius of Bithynia;Ptolemy (ps.);Regiomontanus, Johannes;Campano da Novara;d'Étaples, Jacques Lefèvre;Scot, Michael;Grosseteste, Robert;Capuano di Manfredonia, Francesco;d'Ascoli, Cecco;d'Ailly, Pierre",Sphera cum commentis in hoc volumine contentis.,Heirs of Ottaviano Scoto I.,Heirs of Ottaviano Scoto I.,Venice,1518,hdl.handle.net/21.11103/sphaera.101057
